s0,x1(0),x2(0),x1*,x2*,y*,function_calls
0.001,-0.798582239860919,0.21330262271596956,-0.7747157145049309,1.5434545881511744e-08,0.6198371946918433,358
0.001,-0.26157488968434883,-0.16174406166518418,1.0396291199847881e-08,2.8800848682368226e-09,3.552713678800501e-15,258
0.001,0.5559621534223502,0.758493552843523,0.7742973534223503,0.774714963533028,1.239679855302536,118
0.001,0.030336584836875513,0.14382677571392666,-3.0794075707465226e-09,-4.949766554621297e-08,7.838174553853605e-14,314
0.001,0.26405451574189764,0.9417983518091291,1.27811266245257e-09,-9.98282019958087e-07,3.1733282668255924e-11,302
0.001,0.6403002245988003,-0.971505547801315,0.7743002245988003,-0.7166840478013151,1.3400421746082083,58
0.001,-0.10601396546060582,0.4655357990094675,1.6203648445770917e-09,0.774715709139312,0.6198371946918355,310
0.001,-0.15291928503723629,-0.3570901864505456,9.067232849758327e-10,1.1341661273377168e-08,3.9968028886505635e-15,334
0.001,0.9349154122574992,-0.5384286282410695,0.7747157113009995,-0.7747163014030198,1.2396743893945772,354
0.001,-0.479273618085547,0.03951855216873512,-0.7747157157602134,-1.2305127627449011e-06,0.6198371947400507,350
0.001,-0.15025931878581922,0.2692916610950429,2.126097443210564e-07,-1.2973925437592175e-06,5.5037530088952735e-11,210
0.001,-0.054163856147518175,0.24639533473046105,-1.5350381673717507e-09,1.010782186565127e-06,3.253308733519589e-11,302
0.001,-0.7369601686046596,0.7651215720267004,-0.7747167211345795,0.7747157409331745,1.2396743894156037,158
0.001,0.8842147882782503,-0.6335389070929485,0.7747157141988029,-0.7747157119927112,1.239674389383671,262
0.001,-0.8854046456273106,0.30774071228549893,-0.774715713030662,5.312134423383249e-09,0.6198371946918364,326
0.001,0.49475623206822017,-0.06772325390729272,0.7747195572847427,-2.4958253486123374e-07,0.6198371951560484,226
0.001,-0.20798325569094156,0.4687948403674862,-2.296140890290463e-09,0.7747157041215312,0.6198371946918366,298
0.001,-0.46682527660347417,0.7806204940385515,-0.7747156973623304,0.7747156657592207,1.2396743893837383,262
0.001,-0.3343849497479112,0.5512155537971046,7.209956232614413e-09,0.7747159406204892,0.6198371946934911,386
0.001,0.9751917446882719,-0.17704425749245,0.774715711237196,8.178291252203447e-09,0.6198371946918375,358
0.001,0.1717384125913135,0.02556318828749604,-8.414527720973953e-09,-9.089593807065426e-09,4.884981308350689e-15,330
0.001,-0.07970706176467246,0.9353608550949504,-4.076370909064767e-09,0.7747155900262251,0.6198371946922892,358
0.001,-0.2309828274517054,0.6623906912594582,0.023917172548294636,0.7765792712594581,0.6381088674036697,50
0.001,-0.7627393494482921,0.2950153004672391,-0.774715723106245,1.0309736037349137e-08,0.6198371946918435,406
0.001,-0.35725404610545874,0.19635604334905032,1.8510273893225376e-09,3.0012609961498455e-08,2.886579864025407e-14,470
0.001,-0.9483376647265398,-0.8959149970476075,-0.7747160924953719,-0.7747197945491703,1.239674389909236,206
0.001,0.9440175186406585,0.40059675911694304,0.774715715353911,-1.0571745220030036e-09,0.619837194691836,338
0.001,0.7219823185315897,0.8723421293214766,0.7747157091225847,0.7747157158744443,1.2396743893836717,414
0.001,-0.3299814977504829,-0.041535833575310654,-4.722382337220128e-09,6.868459496904193e-10,6.661338147750939e-16,466
0.001,-0.8629281556740132,-0.645253606465733,-0.774668556314013,-0.7746792430545771,1.2396745003762901,146
0.001,-0.7590642638382723,-0.4879966925705923,-0.774715712364465,-0.7747239087692593,1.2396743914831274,306
0.001,-0.19610224282610944,0.8401846480344404,-5.37654012179587e-09,0.7747157081782944,0.6198371946918364,346
0.001,0.3068833159652671,0.277429724397517,-8.797088654573824e-08,-9.901233677457358e-05,3.121664944316649e-07,202
0.001,0.5565169057971207,0.8311620596479308,0.7747157126369462,0.7747157059232254,1.239674389383671,486
0.001,0.0732822275959586,0.16892732669691335,2.0620966950265306e-09,3.235963313140477e-08,3.3306690738754696e-14,314
0.001,0.3940806356856159,-0.10083757365059909,-8.248027977380572e-11,-4.005652695891222e-08,5.10702591327572e-14,430
0.001,0.39350819359272826,0.2113211175711156,-2.0240358649317874e-09,-6.198587602478196e-08,1.2256862191861728e-13,342
0.001,0.521919958128606,-0.5358496686491763,0.7747157144281059,-0.7747156874178248,1.239674389383688,386
0.001,-0.89408782510715,0.37756611384626604,-0.7747157141421847,-2.8913376254225756e-07,0.6198371946944976,306
0.001,-0.5710293502703436,-0.9279220763135894,-0.7747157096750148,-0.7747161469233671,1.23967438938962,366
0.001,0.5543301331381774,0.13526935516739513,0.7766109331381774,4.542914037034202e-06,0.6199494987364604,126
0.001,0.7311429989807035,-0.5569385741543298,0.7747157168539882,-0.7747156986569262,1.2396743893836761,410
0.001,0.6903405250507881,0.983553796905354,0.7747157082562138,0.7747159918350609,1.239674389386143,270
0.001,-0.00444680773592987,0.08228533937555715,1.968629961087163e-09,1.930158328123345e-09,2.220446049250313e-16,394
0.001,0.32847027520684,0.7786278880384345,6.309174998677169e-08,0.7747157376009787,0.619837194691985,234
0.001,0.30009791820691256,-0.573399073187224,-7.994677221300789e-09,-0.7747172610747399,0.6198371947669385,290
0.001,-0.26270815510987333,-0.8609013804748551,-2.137790099042077e-09,-0.7747157323388808,0.6198371946918504,330
0.001,-0.5923444164948073,-0.2041134691837987,-0.7747157090686811,-3.818695800251979e-09,0.619837194691836,366
